ID,Label,Type
work_10225,"Bible, New Testament, Apocalypse with commentary (French prose Apocalypse) [Anglo-Norman]",bible
work_10226,"Bible, New Testament, Apocalypse [Latin and Anglo-Norman]",bible
work_10226,"Bible, New Testament, Apocalypse [Latin and Anglo-Norman]",bible
work_10227,"Bible, New Testament, Apocalypse [Latin]",bible
work_10227,"Bible, New Testament, Apocalypse [Latin]",bible
work_10227,"Bible, New Testament, Apocalypse [Latin]",bible
work_10227,"Bible, New Testament, Apocalypse [Latin]",bible
work_10227,"Bible, New Testament, Apocalypse [Latin]",bible
work_10227,"Bible, New Testament, Apocalypse [Latin]",bible
work_10227,"Bible, New Testament, Apocalypse [Latin]",bible
work_10227,"Bible, New Testament, Apocalypse [Latin]",bible
work_10227,"Bible, New Testament, Apocalypse [Latin]",bible
work_10228,"Bible, New Testament, Apocalypse [Middle Dutch]",bible
work_1023,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De caritate ad fratres cartusiae [Italian]",theology
work_10230,"Bible, New Testament, Apocalypse, with gloss [Latin]",bible
work_10230,"Bible, New Testament, Apocalypse, with gloss [Latin]",bible
work_10230,"Bible, New Testament, Apocalypse, with gloss [Latin]",bible
work_10230,"Bible, New Testament, Apocalypse, with gloss [Latin]",bible
work_10230,"Bible, New Testament, Apocalypse, with gloss [Latin]",bible
work_10230,"Bible, New Testament, Apocalypse, with gloss [Latin]",bible
work_10230,"Bible, New Testament, Apocalypse, with gloss [Latin]",bible
work_10232,"Bible, Apocrypha, Apocalypse of Paul (?) or Acts of Paul (?) [Greek]",bible
work_10233,"Bible, Apocrypha, Apocalypse of Peter [Greek]",bible
work_10235,"Bible, New Testament, Apocalypse, with commentary [Middle English]",bible
work_10235,"Bible, New Testament, Apocalypse, with commentary [Middle English]",bible
work_10237,"Bible, New Testament, Apocalypse, with commentary [Latin]",bible
work_10237,"Bible, New Testament, Apocalypse, with commentary [Latin]",bible
work_10238,"Bible, New Testament, Apocalypse with commentary and glosses [Latin]",bible
work_10239,"Bible, New Testament, Apocalypse with commentary of Nicholas de Lyra [Italian]",bible
work_1024,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De consideratione [Latin]",theology
work_1024,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De consideratione [Latin]",theology
work_1024,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De consideratione [Latin]",theology
work_1024,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De consideratione [Latin]",theology
work_1024,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De consideratione [Latin]",theology
work_1024,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De consideratione [Latin]",theology
work_1024,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De consideratione [Latin]",theology
work_1024,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De consideratione [Latin]",theology
work_1024,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De consideratione [Latin]",theology
work_1024,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De consideratione [Latin]",theology
work_1024,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De consideratione [Latin]",theology
work_1024,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De consideratione [Latin]",theology
work_1024,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De consideratione [Latin]",theology
work_1024,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De consideratione [Latin]",theology
work_1024,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De consideratione [Latin]",theology
work_1024,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De consideratione [Latin]",theology
work_1024,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De consideratione [Latin]",theology
work_1024,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De consideratione [Latin]",theology
work_10241,Apocalypsis Goliae episcopi [Latin],literature
work_10241,Apocalypsis Goliae episcopi [Latin],literature
work_10241,Apocalypsis Goliae episcopi [Latin],literature
work_10241,Apocalypsis Goliae episcopi [Latin],literature
work_10241,Apocalypsis Goliae episcopi [Latin],literature
work_10241,Apocalypsis Goliae episcopi [Latin],literature
work_10241,Apocalypsis Goliae episcopi [Latin],literature
work_10241,Apocalypsis Goliae episcopi [Latin],literature
work_10241,Apocalypsis Goliae episcopi [Latin],literature
work_10241,Apocalypsis Goliae episcopi [Latin],literature
work_10241,Apocalypsis Goliae episcopi [Latin],literature
work_10242,"Bible, Apocrypha, Apocryphal Acts (? those of Leucius Charinus) [Greek]",bible
work_10243,Notabilia de passione Christi [Latin],bible
work_10244,"Bible, Apocrypha, Apocryphal Gospel (unidentified) [Greek]",bible
work_10245,"Bible, Apocrypha, Apocryphal Gospel [Greek]",bible
work_10246,De infantia saluatoris (Gospel of Ps.-Matthew) [Anglo-Norman],bible
work_10247,Apocryphal letter from a Greek Emperor [Latin],bible
work_10249,Apocryphal pieces [Middle French],bible
work_1025,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De diligendo deo [Italian]",theology
work_10250,Apocryphal texts concerning the Virgin Mary and Christ [Latin],"hagiography, bible"
work_10251,Apollonius of Tyre [Middle English],literature
work_10253,Apophthegmata [Greek],"monasticism_and_religious_orders, literature"
work_10254,Apophthegmata and other texts [serbian Church Slavonic],"literature, monasticism_and_religious_orders"
work_10255,Apophthegmata patrum [Greek],"monasticism_and_religious_orders, christian_literature"
work_10255,Apophthegmata patrum [Greek],"monasticism_and_religious_orders, christian_literature"
work_10255,Apophthegmata patrum [Greek],"monasticism_and_religious_orders, christian_literature"
work_10256,Apophthegmata patrum [Serbian Church Slavonic],"christian_literature, monasticism_and_religious_orders"
work_10257,"Bible, New Testament, Apostolos (Acts and Catholic Epistles) [Greek]",bible
work_10258,Apothecary's recipe [Latin],science
work_10259,"Application for a copy of the ephebeia certificate of Rufus, enrolled at Alexandria in 185 [Greek]",documents
work_1026,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De diligendo deo [Latin]",theology
work_1026,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De diligendo deo [Latin]",theology
work_1026,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De diligendo deo [Latin]",theology
work_1026,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De diligendo deo [Latin]",theology
work_1026,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De diligendo deo [Latin]",theology
work_1026,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De diligendo deo [Latin]",theology
work_1026,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De diligendo deo [Latin]",theology
work_1026,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De diligendo deo [Latin]",theology
work_1026,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De diligendo deo [Latin]",theology
work_1026,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De diligendo deo [Latin]",theology
work_1026,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De diligendo deo [Latin]",theology
work_1026,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De diligendo deo [Latin]",theology
work_1026,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De diligendo deo [Latin]",theology
work_1026,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De diligendo deo [Latin]",theology
work_1026,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De diligendo deo [Latin]",theology
work_1026,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De diligendo deo [Latin]",theology
work_1026,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De diligendo deo [Latin]",theology
work_10260,Application for the concession of a monopoly for selling cakes [Greek],documents
work_10261,Application for epikrisis (examination) for membership of the gymnasium [Greek],documents
work_10262,Application for the interrogation (anacrisis) of a slave [Greek],documents
work_10263,Application for the public registration (demosiosis) of a loan [Greek],documents
work_10264,Application for renewal of lease [Greek],documents
work_10265,Application from Aurelios Pasion to the local senate for relief from office [Greek],documents
work_10266,Appointment of a representative [Greek],documents
work_10267,Appointment of a representative and his instructions [Greek],documents
work_10268,Appointment of a superintendent of works [Greek],documents
work_10269,Apportionment of duties to an exegetes [Greek],documents
work_1027,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De gratia et libero arbitrio [Latin]",theology
work_1027,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De gratia et libero arbitrio [Latin]",theology
work_1027,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De gratia et libero arbitrio [Latin]",theology
work_1027,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De gratia et libero arbitrio [Latin]",theology
work_1027,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De gratia et libero arbitrio [Latin]",theology
work_1027,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De gratia et libero arbitrio [Latin]",theology
work_1027,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De gratia et libero arbitrio [Latin]",theology
work_1027,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De gratia et libero arbitrio [Latin]",theology
work_1027,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De gratia et libero arbitrio [Latin]",theology
work_1027,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De gratia et libero arbitrio [Latin]",theology
work_10270,Ara Dei [Middle English],theology
work_10271,"Argumenta and scholia on works of Euripides, Aeschylus, and Aristophanes, primarily by Manuel Moschopoulos and Thomas Magister [Greek]",classical_literature
work_10273,Arithmetical note [Latin],science
work_10275,Arithmetical problem [Greek],science
work_10276,Arithmetical terms [Latin and Middle French],science
work_10277,Arithmetical texts [Latin],science
work_10277,Arithmetical texts [Latin],science
work_10277,Arithmetical texts [Latin],science
work_10277,Arithmetical texts [Latin],science
work_10277,Arithmetical texts [Latin],science
work_10277,Arithmetical texts [Latin],science
work_10277,Arithmetical texts [Latin],science
work_10277,Arithmetical texts [Latin],science
work_10277,Arithmetical texts [Latin],science
work_10277,Arithmetical texts [Latin],science
work_10277,Arithmetical texts [Latin],science
work_10277,Arithmetical texts [Latin],science
work_10278,Arithmetical treatises and tables [Latin],science
work_10279,Arms of the Knights of the Garter [English],heraldry
work_1028,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De laude nouae militiae [Latin]",theology
work_1028,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De laude nouae militiae [Latin]",theology
work_10280,Arms of the nobility and gentry of Scotland [English],heraldry
work_10283,Ars memoratiua [Latin],science
work_10284,Ars mensurandi [Latin],science
work_10285,Ars moriendi [Latin],"christian_literature, theology"
work_10285,Ars moriendi [Latin],"christian_literature, theology"
work_10285,Ars moriendi [Latin],"christian_literature, theology"
work_10286,Artaba account [Greek],documents
work_10287,Artaba-account (?) [Greek],documents
work_10288,Arthur and Gorlagon [Latin],literature
work_10289,Arthur and Merlin [Middle English],literature
work_1029,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De moribus et officio episcoporum ad Henricum Senonensem archiepiscopum (ep. 42) [Latin]",theology
work_1029,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De moribus et officio episcoporum ad Henricum Senonensem archiepiscopum (ep. 42) [Latin]",theology
work_10290,"Articles exhibited by the Poor Knights of Windsor, impugning the 'Declaration' of the Canons [English]",documents
work_10291,"Articles of agreement between Henry VI and Richard, Duke of York, concerning the latter's claim to the throne [1460] [Middle English]",documents
work_10292,Articles of the faith [Greek],theology
work_10293,Articles of the faith [Latin],theology
work_10293,Articles of the faith [Latin],theology
work_10294,"Articles of impeachment against the Duke of Suffolk, 1449–1450 [Middle English]",law
work_10295,Articles relating to Garter King at Arms [English],heraldry
work_10296,Arura account (?) [Greek],documents
work_10296,Arura account (?) [Greek],documents
work_10296,Arura account (?) [Greek],documents
work_10297,Arura account [Greek],documents
work_10297,Arura account [Greek],documents
work_10297,Arura account [Greek],documents
work_10298,Ascensorium uitae [Latin],theology
work_10299,Ascetic and theological texts [Greek],theology
work_103,"Gregorius, Nazianzenus, 329–390: De pauperum amore (or. 14) [Greek]",theology
work_1030,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De praecepto et dispensatione [Latin]",theology
work_1030,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De praecepto et dispensatione [Latin]",theology
work_1030,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De praecepto et dispensatione [Latin]",theology
work_1030,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De praecepto et dispensatione [Latin]",theology
work_1030,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De praecepto et dispensatione [Latin]",theology
work_1030,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De praecepto et dispensatione [Latin]",theology
work_1030,"Bernard, of Clairvaux, Saint, 1090 or 1091–1153: De praecepto et dispensatione [Latin]",theology
